Nonce,Result
32978,1.64
32979,1.93
32980,2.92
32981,37.36
32982,2.23
32983,3.85
32984,2.06
32985,4.72
32986,2.45
32987,1.56
32988,10.95
32989,1.51
32990,4.39
32991,1.47
32992,1.52
32993,1.7
32994,1.07
32995,1.61
32996,21.41
32997,10.21
32998,2.63
32999,4.61
33000,1.39
33001,1.65
33002,2.7
33003,1.21
33004,3.3
33005,1.52
33006,1.67
33007,3.5
33008,1.14
33009,5.81
33010,2.0
33011,1.32
33012,2.18
33013,1.01
33014,1.31
33015,1.62
33016,2.75
33017,3.89
33018,9.03
33019,1.36
33020,4.55
33021,1.65
33022,1.24
33023,2.1
33024,14.43
33025,1.13
33026,8.68
33027,37.01
33028,1.14
33029,369.83
33030,1.19
33031,2.13
33032,1.42
33033,2.47
33034,6.59
33035,3.19
33036,3.85
33037,1.77
33038,1.29
33039,2.1
33040,3.41
33041,1.04
33042,2.59
33043,3.22
33044,1.64
33045,3.39
33046,1.1
33047,3.96
33048,15.76
33049,1.89
33050,1.24
33051,1.28
33052,16.74
33053,5.38
33054,13.11
33055,1.75
33056,2.06
33057,1.25
33058,1.43
33059,1.73
33060,3.64
33061,1.17
33062,1.44
33063,1.18
33064,1.13
33065,2.88
33066,4.93
33067,7.8
33068,2.33
33069,2.74
33070,2.15
33071,1.01
33072,1.38
33073,3.63
33074,1.06
33075,1.73
33076,2.63
33077,3.17
33078,1.26
33079,25.62
33080,1.16
33081,1.98
33082,1.58
33083,1.36
33084,2.68
33085,4.58
33086,1.1
33087,1.87
33088,1.3
33089,1.51
33090,1.3
33091,3.19
33092,2.77
33093,2.09
33094,11.64
33095,3.57
33096,1.86
33097,2.45
33098,2.03
33099,3.5
33100,24.53
33101,1.94
33102,1.39
33103,2.14
33104,1.07
33105,1.55
33106,2.51
33107,1.11
33108,1.27
33109,3.35
33110,8.27
33111,6.02
33112,1.99
33113,1.33
33114,1.53
33115,1.24
33116,2.28
33117,1.81
33118,47.93
33119,6.5
33120,2.69
33121,2.22
33122,2.29
33123,7.56
33124,4.19
33125,1.66
33126,6.45
33127,1.26
33128,2.36
33129,1.3
33130,5.92
33131,1
33132,6.04
33133,10.73
33134,7.18
33135,1.05
33136,2.29
33137,1.13
33138,2.42
33139,1.41
33140,5.97
33141,1.11
33142,2.38
33143,23.56
33144,11.25
33145,1.22
33146,1.52
33147,2.7
33148,1.07
33149,2.44
33150,1.0
33151,4.66
33152,4.74
33153,17.23
33154,3.13
33155,2.13
33156,2.55
33157,1.97
33158,65.49
33159,11.41
33160,2.0
33161,1.31
33162,1.83
33163,2.74
33164,1.27
33165,4.06
33166,21.61
33167,5.55
33168,1.88
33169,1.07
33170,2.04
33171,1.05
33172,1.15
33173,2.92
33174,10.45
33175,4.37
33176,2.69
33177,1.0
33178,3.13
33179,1.39
33180,4.08
33181,1.56
33182,14.31
33183,1.2
33184,2.62
33185,16.05
33186,11.53
33187,5.25
33188,1.36
33189,12.04
33190,1.56
33191,1.09
33192,2.47
33193,1.17
33194,1.09
33195,1.61
33196,1.21
33197,2.07
33198,1.95
33199,1.17
33200,2.82
33201,1.07
33202,7.11
33203,1.15
33204,1.76
33205,3.72
33206,1.35
33207,3.12
33208,4.53
33209,1.87
33210,1.4
33211,1.45
33212,13.52
33213,33.53
33214,5.12
33215,1.0
33216,5.62
33217,1.54
33218,7.64
33219,2.4
33220,1.32
33221,4.33
33222,4.0
33223,3.33
33224,2.07
33225,1.17
33226,11.1
33227,10.64
33228,2.88
33229,4.61
33230,13.65
33231,1.11
33232,1.54
33233,1.25
33234,2.02
33235,3.29
33236,3.48
33237,1.74
33238,2.82
33239,2.17
33240,1.8
33241,187.69
33242,2.15
33243,1.09
33244,1.6
33245,1.8
33246,1.89
33247,1.96
33248,1.0
33249,2.15
33250,3.57
33251,1.26
33252,1.43
33253,10.47
33254,2.1
33255,1.87
33256,1.26
33257,2.82
33258,1.37
33259,1.36
33260,4.82
33261,1.0
33262,2.09
33263,1.93
33264,2.25
33265,2.55
33266,5.46
33267,1.28
33268,1.29
33269,2.47
33270,1.7
33271,8.19
33272,66.54
33273,1.44
33274,1.14
33275,1.02
33276,1.2
33277,2.99
33278,3.06
33279,1.16
33280,1.0
33281,4.7
33282,2.29
33283,1.78
33284,1.58
33285,1.62
33286,3.61
33287,1.63
33288,2.38
33289,1.56
33290,1.8
33291,1.0
33292,2.48
33293,5.81
33294,2.34
33295,1.02
33296,1.13
33297,1.11
33298,88.26
33299,16.11
33300,1.36
33301,1.33
33302,1.95
33303,1.03
33304,1.6
33305,1.34
33306,1.19
33307,2.18
33308,8.68
33309,1.75
33310,1.9
33311,4.74
33312,1.2
33313,10.04
33314,2.0
33315,2.48
33316,1.6
33317,14.05
33318,1.14
33319,1.96
33320,1.26
33321,1.16
33322,8.22
33323,2.65
33324,2.53
33325,1.08
33326,2.17
33327,1.01
33328,13.93
33329,1.24
33330,1
33331,1.1
33332,7.34
33333,1.94
33334,4.15
33335,1.22
33336,2.86
33337,40.28
33338,1.2
33339,34.8
33340,6.77
33341,2.69
33342,1.15
33343,6.11
33344,15.23
33345,2.04
33346,2.3
33347,3.76
33348,1.39
33349,1.36
33350,1.77
33351,9.29
33352,2.31
33353,5.85
33354,1.82
33355,1.22
33356,4.78
33357,2.19
33358,1.61
33359,1.3
33360,4.97
33361,1.09
33362,1.26
33363,1.03
33364,1.38
33365,3.04
33366,1.21
33367,1.14
33368,5.54
33369,2.38
33370,1.04
33371,1.42
33372,1.06
33373,3.14
33374,1.38
33375,1.0
33376,25.57
33377,1.42
33378,2.32
33379,1.86
33380,1.19
33381,4.01
33382,2.76
33383,1.85
33384,2.36
33385,3.45
33386,1.32
33387,1.07
33388,2.0
33389,3.0
33390,1
33391,1.09
33392,1.57
33393,5.44
33394,1.02
33395,3.37
33396,1.21
33397,1.91
33398,38.08
33399,5.68
33400,1.6
33401,1.07
33402,1.21
33403,1
33404,3.23
33405,19.8
33406,1.19
33407,1.37
33408,2.13
33409,3.36
33410,5.87
33411,1.72
33412,15.21
33413,3.95
33414,1.0
33415,1.19
33416,5.91
33417,1.41
33418,1.97
33419,2.92
33420,1.16
33421,1.06
33422,1.08
33423,43.89
33424,1.77
33425,1.02
33426,1.69
33427,7.35
33428,1.2
33429,1.18
33430,20.62
33431,13.81
33432,1.34
33433,1.1
33434,1.2
33435,1.28
33436,1.81
33437,3.74
33438,3.09
33439,2.16
33440,2.52
33441,1.48
33442,1.03
33443,7.37
33444,1.94
33445,3.25
33446,1.27
33447,49.26
33448,1.11
33449,2.03
33450,2.56
33451,1.69
33452,1.61
33453,5.32
33454,2.28
33455,1.49
33456,1.22
33457,2.83
33458,1.41
33459,2.44
33460,3.56
33461,1.6
33462,1.47
33463,7.87
33464,1.38
33465,1.39
33466,1.66
33467,1.53
33468,1.68
33469,5.76
33470,1.5
33471,5.34
33472,1.93
33473,6.93
33474,1.03
33475,1.95
33476,4.79
33477,13.7
33478,25.5
33479,1.12
33480,4.19
33481,83.14
33482,1.36
33483,1.76
33484,2.52
33485,1.04
33486,73.3
33487,1.7
33488,136.4
33489,1.58
33490,2.62
33491,1.14
33492,1.44
33493,2.92
33494,2.59
33495,1.54
33496,1.2
33497,9.21
33498,2.74
33499,2.44
33500,1.27
33501,2.75
33502,2.55
33503,1.19
33504,77.94
33505,1.0
33506,3.8
33507,1.23
33508,1.12
33509,1.62
33510,1.16
33511,3.88
33512,1.82
33513,1.24
33514,3.55
33515,1.12
33516,2.32
33517,2.52
33518,2.57
33519,2.2
33520,6.82
33521,2.86
33522,1.11
33523,1.31
33524,1.2
33525,1.56
33526,1.02
33527,1.34
33528,2.17
33529,1.46
33530,1.4
33531,2.54
33532,1.22
33533,1.38
33534,1.04
33535,1.26
33536,1.79
33537,1.28
33538,1.5
33539,1.02
33540,6.41
33541,1.51
33542,8.19
33543,20.25
33544,2.23
33545,25.04
33546,2.4
33547,3.25
33548,4.65
33549,1.51
33550,1.27
33551,3.51
33552,1.34
33553,7.51
33554,1.51
33555,2.65
33556,6.22
33557,1.68
33558,1.83
33559,1.04
33560,7.6
33561,1.34
33562,1.41
33563,1.51
33564,14.52
33565,1.05
33566,1.13
33567,1.74
33568,1.25
33569,1.73
33570,17.02
33571,3.21
33572,2.02
33573,1.97
33574,3.57
33575,1.13
33576,1.22
33577,7.14
33578,2.8
33579,4.32
33580,1.35
33581,2.07
33582,2.35
33583,1.84
33584,1.01
33585,1.9
33586,1.12
33587,1.67
33588,1.49
33589,1.22
33590,5.19
33591,1.16
33592,1.27
33593,109.19
33594,39.45
33595,4.2
33596,1.22
33597,4.23
33598,1.95
33599,1.87
33600,2.66
33601,47.23
33602,47.39
33603,4.17
33604,1.13
33605,1.82
33606,1.49
33607,68.47
33608,53.49
33609,1.73
33610,3.78
33611,1.74
33612,1.69
33613,9.62
33614,3.29
33615,1.05
33616,1.64
33617,2.21
33618,2.05
33619,1.1
33620,3.45
33621,1.29
33622,18.64
33623,1.18
33624,1.34
33625,2.23
33626,2.68
33627,1.58
33628,2.97
33629,4.07
33630,8.32
33631,1.18
33632,3.36
33633,2.04
33634,16.93
33635,2.02
33636,2.45
33637,1.96
33638,2.73
33639,1.39
33640,8.37
33641,4.44
33642,1.9
33643,4.36
33644,1.11
33645,7.36
33646,4.45
33647,1.09
33648,2.62
33649,1.48
33650,3.36
33651,1
33652,1.95
33653,3.08
33654,1.25
33655,1.26
33656,1.02
33657,1.61
33658,1.01
33659,1.1
33660,1.36
33661,3.01
33662,1.61
33663,8.41
33664,3.74
33665,1.23
33666,1.47
33667,1.05
33668,2.58
33669,1.13
33670,1.56
33671,2.33
33672,1.6
33673,1.15
33674,3.04
33675,5.85
33676,5.44
33677,8.83
33678,2.15
33679,46.36
33680,3.4
33681,5.18
33682,1.58
33683,1.07
33684,2.77
33685,2.0
33686,1.49
33687,2.0
33688,1.14
33689,5.04
33690,5.65
33691,1.73
33692,1.16
33693,1.29
33694,1.03
33695,3.2
33696,1.27
33697,1.54
33698,1.77
33699,9.58
33700,3.63
33701,2.31
33702,2.44
33703,1.14
33704,1.8
33705,1.34
33706,16.43
33707,1
33708,3.99
33709,1.03
33710,1.17
33711,7.6
33712,1.84
33713,1.59
33714,10.13
33715,1.15
33716,2.66
33717,1.21
33718,1.7
33719,1.74
33720,9.93
33721,8.18
33722,1.33
33723,1.05
33724,3.19
33725,1.19
33726,1.13
33727,1.26
33728,11.2
33729,1.47
33730,1.74
33731,1.4
33732,1.26
33733,3.42
33734,2.69
33735,1.21
33736,1.15
33737,5.3
33738,1.16
33739,2.14
33740,32.23
33741,4.28
33742,135.69
33743,25.24
33744,1.34
33745,3.59
33746,2.04
33747,1.15
33748,1.45
33749,1.07
33750,33.15
33751,350.4
33752,2.29
33753,2.95
33754,1.35
33755,5.01
33756,17.49
33757,6.08
33758,4.24
33759,2.22
33760,3.25
33761,12.45
33762,1.55
33763,2.45
33764,19.04
33765,1.25
33766,3.21
33767,2.5
33768,2.07
33769,3.57
33770,1.35
33771,4.21
33772,9.52
33773,1.36
33774,1.01
33775,3.72
33776,2.12
33777,19.2
33778,1.29
33779,2.52
33780,5.25
33781,1.92
33782,1.07
33783,1.26
33784,1.94
33785,1.47
33786,1.36
33787,1.14
33788,3.28
33789,3.97
33790,2.52
33791,1.23
33792,1.3
33793,36.93
33794,2.35
33795,1.4
33796,1.76
33797,4.09
33798,1.3
33799,1.72
33800,1.43
33801,1.38
33802,1.16
33803,2.05
33804,1.02
33805,14.79
33806,1.08
33807,3.48
33808,11.95
33809,2.21
33810,2.44
33811,1.48
33812,2.59
33813,11.43
33814,1.06
33815,1.93
33816,2.01
33817,1.25
33818,2.28
33819,173.93
33820,6.3
33821,6.22
33822,18.16
33823,3.15
33824,22.12
33825,2.31
33826,1.26
33827,1.63
33828,1.69
33829,2.25
33830,1.27
33831,1.23
33832,1.46
33833,3.82
33834,1.87
33835,1.23
33836,2.07
33837,1.61
33838,1.95
33839,1.2
33840,4.72
33841,1.1
33842,1.15
33843,3.35
33844,7.16
33845,1.75
33846,1.93
33847,1.18
33848,5.36
33849,1.81
33850,2.11
33851,3.98
33852,1.68
33853,1.66
33854,1.52
33855,9.96
33856,2.6
33857,1.8
33858,3.21
33859,2.27
33860,1.06
33861,1.79
33862,1.66
33863,1.4
33864,55.73
33865,1.29
33866,3.71
33867,28.96
33868,31.46
33869,1.66
33870,1.41
33871,1.26
33872,2.81
33873,2.18
33874,1.06
33875,2.98
33876,2.9
33877,3.45
33878,1.16
33879,15.56
33880,2.51
33881,1.3
33882,4.13
33883,2.97
33884,3.93
33885,1.07
33886,68.53
33887,7.19
33888,1.64
33889,26.84
33890,13.09
33891,1.68
33892,11.24
33893,5.34
33894,1.41
33895,1.9
33896,2.27
33897,1.87
33898,1.84
33899,3.63
33900,9.43
33901,5.75
33902,1.03
33903,1.3
33904,2.38
33905,1.36
33906,17.23
33907,1.14
33908,1.07
33909,1.13
33910,1.36
33911,3.96
33912,1.98
33913,11.45
33914,1.39
33915,1.22
33916,1.62
33917,20.7
33918,7.18
33919,8.5
33920,5.62
33921,3.81
33922,5.37
33923,1.5
33924,24.07
33925,1.01
33926,1.38
33927,1.06
33928,3.66
33929,3.09
33930,1.13
33931,1.64
33932,2.29
33933,1.14
33934,1.32
33935,1.63
33936,1.22
33937,15.08
33938,1.72
33939,8.27
33940,2.65
33941,2.3
33942,5.09
33943,1.59
33944,2.53
33945,1.93
33946,6.4
33947,4.71
33948,5.86
33949,1.01
33950,2.45
33951,3.42
33952,7.63
33953,10.12
33954,1.57
33955,3.33
33956,1.74
33957,1.63
33958,1.95
33959,1.37
33960,1.57
33961,1.97
33962,34.5
33963,1.27
33964,2.5
33965,1.02
33966,4.66
33967,4.05
33968,2.13
33969,1.31
33970,10.38
33971,10.35
33972,5.42
33973,1.56
33974,2.42
33975,3.35
33976,1.15
33977,1.37
33978,6.5
33979,3.77
33980,3.72
33981,3.24
33982,2.19
33983,1.38
33984,6.88
33985,1.12
33986,3.28
33987,12.44
33988,1.3
33989,1.39
33990,2.1
33991,3.96
33992,1.34
33993,1.42
33994,12.63
33995,28.67
33996,2.93
33997,1.4
33998,1.83
33999,2.13
34000,27.2
34001,1.36
34002,72.01
34003,2.12
34004,2.27
34005,2.19
34006,1.09
34007,1.1
34008,3.47
34009,2.38
34010,8.29
34011,9.1
34012,1.54
34013,2.31
34014,2.11
34015,2.18
34016,1.27
34017,2.98
34018,12.78
34019,1.37
34020,92.16
34021,13.27
34022,2.18
34023,2.4
34024,1.35
34025,1.13
34026,6.9
34027,1.08
34028,7.32
34029,1.28
34030,4.41
34031,1.08
34032,3.67
34033,3.29
34034,1.04
34035,1.79
34036,5.94
34037,1.45
34038,1.36
34039,1.29
34040,1.11
34041,7.94
34042,1.87
34043,2.42
34044,2.57
34045,1.04
34046,24.35
34047,1.07
34048,1.27
34049,1.67
34050,3.34
34051,1.17
34052,1.83
34053,1.74
34054,1.17
34055,32.89
34056,1.55
34057,2.02
34058,3.85
34059,1.1
34060,1.05
34061,1.71
34062,2.85
34063,31.76
34064,1.35
34065,3.34
34066,1.33
34067,1.05
34068,1.79
34069,4.36
34070,2.17
34071,1.5
34072,1.02
34073,7.05
34074,2.16
34075,1.32
34076,3.42
34077,1.13
34078,4.54
34079,6.55
34080,1.32
34081,1.54
34082,1.92
34083,1.04
34084,13.34
34085,4.3
34086,530.31
34087,1.13
34088,1.0
34089,7.2
34090,1.18
34091,3.23
34092,4.25
34093,1.89
34094,2.31
34095,1.02
34096,2.6
34097,4.4
34098,1.36
34099,1.26
34100,1
34101,3.94
34102,5.23
34103,1.24
34104,2.02
34105,28.8
34106,2.26
34107,1.39
34108,1.16
34109,4.36
34110,2.33
34111,27.65
34112,14.74
34113,7.88
34114,2.51
34115,4.4
34116,6.62
34117,1.1
34118,2.27
34119,1.27
34120,1.28
34121,1.99
34122,3.75
34123,2.21
34124,3.11
34125,3.05
34126,2.38
34127,1.1
34128,1.04
34129,1.44
34130,1.05
34131,1.75
34132,1.69
34133,2.12
34134,14.52
34135,1.02
34136,5.81
34137,1.7
34138,6.27
34139,1.31
34140,1.06
34141,2.14
34142,1.17
34143,10.88
34144,3.87
34145,1.95
34146,1.06
34147,1.4
34148,5.36
34149,2.73
34150,1.37
34151,3.96
34152,1.08
34153,1.68
34154,1.06
34155,7.73
34156,2.12
34157,1.64
34158,1.9
34159,10.76
34160,3.62
34161,1.05
34162,1.38
34163,1.89
34164,1.11
34165,1.42
34166,1.33
34167,1.7
34168,1.7
34169,1.65
34170,3.88
34171,1.18
34172,1.05
34173,1.52
34174,1.74
34175,3.22
34176,1.03
34177,2.82
34178,1.9
34179,1.76
34180,1.1
34181,3.04
34182,5.17
34183,2.44
34184,1.18
34185,2.3
34186,1.64
34187,1.84
34188,2.51
34189,2.21
34190,1.58
34191,2.17
34192,3.34
34193,1.15
34194,3.92
34195,1.75
34196,2.09
34197,1.44
34198,1.16
34199,2.62
34200,1.31
34201,1.26
34202,1.25
34203,363.4
34204,1.03
34205,2.21
34206,10.86
34207,1.28
34208,3.08
34209,2.7
34210,1.94
34211,1.13
34212,2.44
34213,1.15
34214,1.51
34215,1.4
34216,2.47
34217,2.4
34218,27.26
34219,1.53
34220,1.58
34221,2.44
34222,3.57
34223,2.54
34224,1.77
34225,1.87
34226,1.17
34227,6.68
34228,1.05
34229,1.29
34230,1
34231,1.18
34232,1.3
34233,2.71
34234,3.96
34235,16.3
34236,4.44
34237,4.06
34238,1.66
34239,1.7
34240,4.83
34241,1.76
34242,1.34
34243,1.06
34244,7.09
34245,1.29
34246,1.17
34247,1.11
34248,1.94
34249,1.04
34250,1.17
34251,34.09
34252,2.3
34253,1.79
34254,2.89
34255,10.42
34256,3.14
34257,1.74
34258,2.25
34259,1.46
34260,1.17
34261,14.38
34262,2.56
34263,2.63
34264,1.64
34265,5.29
34266,1.08
34267,3.07
34268,2.11
34269,1.1
34270,1.02
34271,42.28
34272,1.32
34273,1.19
34274,30.86
34275,1.95
34276,5.94
34277,1.33
34278,3.01
34279,32.98
34280,1.2
34281,1.18
34282,10.28
34283,2.27
34284,1.66
34285,1.22
34286,150.94
34287,1.72
34288,3.31
34289,1.68
34290,3.66
34291,1.06
34292,1.48
34293,5.18
34294,1.29
34295,2.23
34296,1.14
34297,2.94
34298,2.73
34299,2.21
34300,3.86
34301,1.37
34302,2.47
34303,9.78
34304,4.46
34305,1.28
34306,1.13
34307,173.84
34308,1.52
34309,2.39
34310,1.95
34311,1.26
34312,63.09
34313,2.05
34314,11.67
34315,8.0
34316,1.1
34317,1.48
34318,1.48
34319,88.75
34320,3.01
34321,1.32
34322,1.19
34323,1.67
34324,1.72
34325,1.62
34326,111.39
34327,1.66
34328,1.96
34329,12.78
34330,6.72
34331,4.37
34332,1.34
34333,7.42
34334,2.49
34335,11.5
34336,3.89
34337,1.35
34338,6.14
34339,1.11
34340,1.34
34341,1.11
34342,3.26
34343,3.7
34344,1.45
34345,1.43
34346,2.29
34347,3.36
34348,1.02
34349,1.45
34350,1.26
34351,1.29
34352,5.42
34353,1.24
34354,4.61
34355,2.63
34356,2.3
34357,1.03
34358,1.11
34359,2.38
34360,1.79
34361,3.89
34362,4.99
34363,1.28
34364,1.14
34365,23.54
34366,1.55
34367,6.93
34368,3.41
34369,1.91
34370,2.09
34371,3.46
34372,2.01
34373,2.25
34374,2.06
34375,5.33
34376,4.23
34377,16.49
34378,1.41
34379,1.25
34380,9.48
34381,2.29
34382,1.15
34383,1.6
34384,1.34
34385,1.8
34386,5.85
34387,1.07
34388,1.93
34389,1.06
34390,30.25
34391,15.09
34392,2.3
34393,2.52
34394,1.02
34395,1.31
34396,6.3
34397,1.07
34398,3.84
34399,1.81
34400,2.57
34401,1.45
34402,2.16
34403,1.15
34404,1.25
34405,26.38
34406,2.42
34407,1.06
34408,3.18
34409,1.99
34410,3.53
34411,12.26
34412,2.06
34413,4.07
34414,1.38
34415,1.4
34416,2.05
34417,1.9
34418,12.3
34419,2.84
34420,2.06
34421,3.87
34422,3.98
34423,1.28
34424,1.48
34425,2.08
34426,1.34
34427,7.88
34428,2.04
34429,2.06
34430,1.9
34431,1.78
34432,1.53
34433,2.43
34434,3.78
34435,1.87
34436,10.57
34437,9.83
34438,3.09
34439,1.4
34440,1.17
34441,4.58
34442,1.01
34443,4.53
34444,1.13
34445,1.43
34446,1.28
34447,2.13
34448,4.64
34449,2.2
34450,1.34
34451,1.79
34452,1.31
34453,1.01
34454,1.18
34455,1.57
34456,1.11
34457,1.0
34458,1.17
34459,1.18
34460,20.09
34461,1.62
34462,1.95
34463,2.36
34464,2.81
34465,1.27
34466,1.98
34467,13.79
34468,2.0
34469,1.08
34470,4.54
34471,2.97
34472,1.1
34473,10.48
34474,1.06
34475,1.08
34476,1.09
34477,1.57
34478,2.28
34479,4.63
34480,1.28
34481,3.03
34482,8.16
34483,4.01
34484,1.47
34485,1.54
34486,1.01
34487,1.89
34488,1.01
34489,5.13
34490,1.56
34491,2.76
34492,18.02
34493,4.96
34494,7.1
34495,2.24
34496,1.5
34497,1.52
34498,7.52
34499,2.13
34500,2.28
34501,14.46
34502,2.84
34503,3.16
34504,5.92
34505,1.2
34506,1.74
34507,2.74
34508,2.26
34509,4.64
34510,7.5
34511,2.24
34512,1.33
34513,2.02
34514,1.45
34515,2.58
34516,5.04
34517,1.07
34518,1.32
34519,1.63
34520,5.57
34521,1.01
34522,102.79
34523,1.32
34524,1.02
34525,1.17
34526,1.43
34527,1.6
34528,10.81
34529,2.3
34530,1.6
34531,3.38
34532,6.11
34533,1.57
34534,1.29
34535,3.43
34536,1.35
34537,8.21
34538,1.23
34539,1.49
34540,1.16
34541,3.13
34542,1.05
34543,2.98
34544,1.16
34545,1.33
34546,1.84
34547,1.47
34548,1.21
34549,29.29
34550,1.89
34551,12.69
34552,1.28
34553,1.64
34554,1.25
34555,1.23
34556,5.92
34557,2.42
34558,7.66
34559,1.87
34560,1.15
34561,1.04
34562,2.0
34563,1.25
34564,2.37
34565,3.88
34566,2.48
34567,7.01
34568,4.29
34569,2.62
34570,2.03
34571,23.57
34572,1.27
34573,1.52
34574,3.38
34575,1.94
34576,1.63
34577,1.06
34578,1.96
34579,1.5
34580,1.55
34581,8.59
34582,1.27
34583,3.86
34584,1.95
34585,5.72
34586,26.85
34587,16.82
34588,1.61
34589,2.53
34590,3.11
34591,1
34592,1.03
34593,1.48
34594,2.46
34595,17.25
34596,17.3
34597,1.56
34598,3.19
34599,1
34600,2.37
34601,1.06
34602,4.92
34603,1.11
34604,1.71
34605,1.05
34606,16.83
34607,3.77
34608,1.82
34609,2.78
34610,1
34611,1.13
34612,1.23
34613,1.43
34614,13.73
34615,3.51
34616,1.41
34617,1.04
34618,20.2
34619,2.11
34620,29.27
34621,57.96
34622,14.75
34623,2.27
34624,2.4
34625,67.41
34626,3.8
34627,1.18
34628,1.46
34629,11.99
34630,1.61
34631,1.91
34632,4.32
34633,1.14
34634,4.18
34635,2.61
34636,8.08
34637,6.33
34638,4.72
34639,2.06
34640,2.23
34641,6.39
34642,1.86
34643,1.76
34644,3.23
34645,8.09
34646,1.04
34647,1.72
34648,1.45
34649,2.14
34650,1.05
34651,1.47
34652,1.99
34653,2.12
34654,10.59
34655,2.17
34656,2.03
34657,4.28
34658,1.66
34659,1.32
34660,1.19
34661,10.89
34662,1.69
34663,6.03
34664,2.48
34665,3.99
34666,2.76
34667,1.25
34668,1.58
34669,1.18
34670,1.6
34671,1.02
34672,7.03
34673,1.46
34674,4.54
34675,2.93
34676,3.8
34677,1.0
34678,1.82
34679,1.48
34680,1.36
34681,1.1
34682,16.55
34683,1.28
34684,1.67
34685,1.03
34686,1.44
34687,1.6
34688,1.47
34689,2.58
34690,2.1
34691,1.58
34692,5.15
34693,1.05
34694,1.22
34695,1.12
34696,1.55
34697,10.04
34698,5.62
34699,3.05
34700,2.37
34701,2.14
34702,2.84
34703,1.94
34704,1.82
34705,13.68
34706,1.2
34707,10.4
34708,1.08
34709,1.16
34710,1.94
34711,2.23
34712,3.37
34713,3.27
34714,2.46
34715,1
34716,1.69
34717,1.02
34718,6.58
34719,1.97
34720,1.2
34721,2.96
34722,2.78
34723,1.4
34724,9.5
34725,3.48
34726,7.72
34727,1.32
34728,1.4
34729,1.18
34730,3.52
34731,4.65
